year,state,price,sales,avg_temp,disaster_count
2021,WI,11.01,69426.61502,45.76666666666666,0.0
2021,WV,8.87,32777.98802,53.64166666666666,1.0
2021,WY,8.25,15784.712,43.64166666666667,0.0
2022,AK,20.73,6002.08,66.93333333333332,3.0
2022,AL,11.59,87027.54499,64.01666666666667,1.0
2022,AR,9.91,48997.66299,61.149999999999984,1.0
2022,AZ,11.31,84196.51702,61.23333333333333,2.0
2022,CA,22.33,251869.136,60.04999999999999,1.0
2022,CO,11.75,56763.04099,46.19166666666667,1.0
2022,CT,21.08,27767.146,50.991666666666674,1.0
2022,DE,11.83,11539.27099,56.53333333333333,1.0
2022,FL,12.51,248820.80301,72.52499999999999,2.0
2022,GA,12.0,145035.20397,64.78333333333335,0.0
2022,HI,39.72,9039.11501,28.625000000000004,1.0
2022,IA,9.57,54203.95499,47.508333333333326,1.0
2022,ID,8.51,26201.131,43.53333333333333,1.0
2022,IL,11.94,135871.58,52.05833333333333,1.0
2022,IN,11.66,100044.36496,52.175,0.0
2022,KS,11.47,41961.06503,55.15,2.0
2022,KY,10.51,75338.74199,56.325,3.0
2022,LA,10.41,95138.99799,67.25,0.0
2022,MA,21.27,50983.44001,50.3,0.0
2022,MD,13.32,59682.71902,55.71666666666666,0.0
2022,ME,17.44,11875.708,43.383333333333326,0.0
2022,MI,13.2,100639.26202,45.06666666666666,0.0
2022,MN,12.04,66635.43002,40.0,2.0
2022,MO,10.26,80306.26002,55.025,2.0
2022,MS,10.36,48979.533,64.66666666666667,1.0
2022,MT,9.97,15583.78301,42.075,1.0
2022,NC,9.6,139206.76104,59.92499999999999,0.0
2022,ND,8.42,25392.877,39.425,1.0
2022,NE,8.83,33844.10502,49.650000000000006,2.0
2022,NH,21.07,10818.13,45.41666666666666,1.0
2022,NJ,14.8,74442.735,54.34166666666666,0.0
2022,NM,10.02,27156.17798,54.59166666666668,1.0
2022,NV,10.94,39320.007,51.61666666666667,1.0
2022,NY,18.33,143210.51698,46.55833333333334,1.0
2022,OH,10.64,149499.78299,51.73333333333333,0.0
2022,OK,10.05,69486.94202,60.94166666666666,2.0
2022,OR,9.26,56326.89599,48.30833333333334,1.0
2022,PA,11.86,145044.59215,49.64166666666666,0.0
2022,RI,19.3,7576.284,52.06666666666666,0.0
2022,SC,10.74,82758.43201,63.76666666666667,1.0
2022,SD,10.44,13467.06401,45.175,2.0
2022,TN,10.89,102112.05101,58.54166666666666,2.0
2022,TX,10.16,475401.19206,66.49999999999999,1.0
2022,UT,8.8,33365.50101,49.53333333333333,0.0
2022,VA,10.75,132264.61703,56.208333333333336,2.0
2022,VT,16.99,5470.47101,44.208333333333336,0.0
2022,WA,9.05,90897.31998,47.09166666666667,2.0
2022,WI,11.95,69875.87103,42.85833333333334,0.0
2022,WV,9.74,32986.288,52.35,0.0
2022,WY,8.24,16499.42898,41.958333333333336,0.0
2023,AK,21.41,6024.59801,66.77499999999999,2.0
2023,AL,11.47,84880.35899,65.34166666666668,1.0
2023,AR,9.73,48649.29999,62.925,1.0
2023,AZ,12.19,85918.79798,60.73333333333333,3.0
2023,CA,24.87,239480.45202,58.25000000000001,3.0
2023,CO,11.76,55565.81899,45.59166666666666,1.0
2023,CT,24.24,26685.176,52.20833333333334,0.0
2023,DE,12.85,11081.67099,57.75,0.0
2023,FL,13.53,250940.214,73.26666666666667,2.0
2023,GA,11.06,142028.83101,65.60000000000001,2.0
2023,HI,38.6,8927.25201,28.441666666666663,1.0
2023,IA,9.42,54400.25902,50.51666666666666,1.0
2023,ID,9.08,25673.977,43.76666666666667,0.0
2023,IL,11.75,130578.21703,54.74166666666667,2.0
2023,IN,11.49,95995.35001,54.325,1.0
2023,KS,10.8,41052.008,56.34166666666668,1.0
2023,KY,9.96,71223.02101,58.09166666666666,2.0
2023,LA,8.91,95374.45701,69.63333333333334,1.0
2023,MA,23.21,50011.96399,51.26666666666667,1.0
2023,MD,14.34,57033.08501,57.3,0.0
2023,ME,20.84,11336.02999,44.31666666666666,3.0
2023,MI,13.68,97588.69001,47.425,0.0
2023,MN,12.21,66215.80005,43.75833333333333,1.0
2023,MO,10.87,76975.79901,57.4,1.0
2023,MS,10.95,48421.76201,66.74166666666666,1.0
2023,MT,10.97,15504.69901,43.85,2.0
2023,NC,10.61,133091.10797,60.76666666666667,1.0
2023,ND,8.03,28202.179,42.0,1.0
2023,NE,9.14,33571.19901,50.43333333333334,1.0
2023,NH,22.96,10631.31298,46.7,2.0
2023,NJ,15.27,71096.93901,55.55833333333333,1.0
2023,NM,9.47,28347.49003,55.31666666666666,1.0
2023,NV,13.09,38249.35501,49.88333333333333,1.0
2023,NY,18.28,139421.93598,48.21666666666667,1.0
2023,OH,11.04,146640.98305,53.53333333333334,0.0
2023,OK,9.3,68978.84001,61.833333333333336,3.0
2023,OR,10.32,57984.962,48.025,1.0
2023,PA,12.57,138710.99303,51.50833333333335,0.0
2023,RI,21.62,7300.78799,52.53333333333334,1.0
2023,SC,10.5,81202.18501,64.29166666666667,1.0
2023,SD,10.49,13505.999,46.725,1.0
2023,TN,10.69,99046.005,59.95,1.0
2023,TX,10.04,492820.38499,68.1,0.0
2023,UT,9.03,33343.53701,48.46666666666667,0.0
2023,VA,10.68,132318.50501,57.475,0.0
2023,VT,17.53,5364.02301,45.78333333333333,2.0
2023,WA,9.58,89552.62999,48.366666666666674,2.0
2023,WI,12.72,68563.90399,46.30833333333334,0.0
2023,WV,10.26,32070.68699,53.95833333333334,2.0
2023,WY,8.39,16790.115,41.766666666666666,1.0
