state,declarationDate,incidentType,incidentEndDate,fyDeclared,region
UT,2017-09-05T00:00:00.000Z,Fire,2017-09-08T00:00:00.000Z,2017,8
UT,2017-09-05T00:00:00.000Z,Fire,2017-09-08T00:00:00.000Z,2017,8
CA,2017-09-05T00:00:00.000Z,Fire,2017-09-19T00:00:00.000Z,2017,9
OR,2017-09-03T00:00:00.000Z,Fire,2017-09-20T00:00:00.000Z,2017,10
OR,2017-09-03T00:00:00.000Z,Fire,2017-09-20T00:00:00.000Z,2017,10
WA,2017-09-02T00:00:00.000Z,Fire,2017-09-22T00:00:00.000Z,2017,10
CA,2017-09-01T00:00:00.000Z,Fire,2017-09-25T00:00:00.000Z,2017,9
OR,2017-08-20T00:00:00.000Z,Fire,2017-09-20T00:00:00.000Z,2017,10
MT,2017-08-17T00:00:00.000Z,Fire,2017-09-16T00:00:00.000Z,2017,8
MT,2017-08-17T00:00:00.000Z,Fire,2017-09-16T00:00:00.000Z,2017,8
OR,2017-08-17T00:00:00.000Z,Fire,2017-09-06T00:00:00.000Z,2017,10
OR,2017-08-04T00:00:00.000Z,Fire,2017-08-05T00:00:00.000Z,2017,10
MT,2017-07-27T00:00:00.000Z,Fire,2017-07-27T00:00:00.000Z,2017,8
MT,2017-07-27T00:00:00.000Z,Fire,2017-07-27T00:00:00.000Z,2017,8
NV,2017-07-25T00:00:00.000Z,Fire,2017-07-29T00:00:00.000Z,2017,9
CA,2017-07-17T00:00:00.000Z,Fire,2017-08-01T00:00:00.000Z,2017,9
NV,2017-07-17T00:00:00.000Z,Fire,2017-07-20T00:00:00.000Z,2017,9
NV,2017-07-14T00:00:00.000Z,Fire,2017-07-15T00:00:00.000Z,2017,9
CA,2017-07-09T00:00:00.000Z,Fire,2017-07-17T00:00:00.000Z,2017,9
AZ,2017-07-08T00:00:00.000Z,Fire,2017-07-12T00:00:00.000Z,2017,9
WA,2017-06-28T00:00:00.000Z,Fire,2017-06-30T00:00:00.000Z,2017,10
AZ,2017-06-25T00:00:00.000Z,Fire,2017-07-04T00:00:00.000Z,2017,9
UT,2017-06-18T00:00:00.000Z,Fire,2017-07-11T00:00:00.000Z,2017,8
NM,2017-06-15T00:00:00.000Z,Fire,2017-07-16T00:00:00.000Z,2017,6
AZ,2017-06-11T00:00:00.000Z,Fire,2017-06-16T00:00:00.000Z,2017,9
WA,2017-05-23T00:00:00.000Z,Fire,2017-05-27T00:00:00.000Z,2017,10
GA,2017-05-08T00:00:00.000Z,Fire,2017-07-10T00:00:00.000Z,2017,4
GA,2017-05-08T00:00:00.000Z,Fire,2017-07-10T00:00:00.000Z,2017,4
GA,2017-05-08T00:00:00.000Z,Fire,2017-07-10T00:00:00.000Z,2017,4
FL,2017-04-22T00:00:00.000Z,Fire,2017-06-09T00:00:00.000Z,2017,4
FL,2017-04-22T00:00:00.000Z,Fire,2017-05-11T00:00:00.000Z,2017,4
OK,2017-03-07T00:00:00.000Z,Fire,,2017,6
OK,2017-03-07T00:00:00.000Z,Fire,,2017,6
OK,2017-03-07T00:00:00.000Z,Fire,,2017,6
OK,2017-03-07T00:00:00.000Z,Fire,,2017,6
OK,2017-03-07T00:00:00.000Z,Fire,,2017,6
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
KS,2017-03-06T00:00:00.000Z,Fire,2017-03-15T00:00:00.000Z,2017,7
OK,2017-02-23T00:00:00.000Z,Fire,,2017,6
TN,2016-11-28T00:00:00.000Z,Fire,2016-12-09T00:00:00.000Z,2017,4
KY,2016-11-20T00:00:00.000Z,Fire,2016-11-22T00:00:00.000Z,2017,4
KY,2016-11-20T00:00:00.000Z,Fire,2016-11-22T00:00:00.000Z,2017,4
KY,2016-11-20T00:00:00.000Z,Fire,2016-11-22T00:00:00.000Z,2017,4
KY,2016-11-20T00:00:00.000Z,Fire,2016-11-22T00:00:00.000Z,2017,4
TN,2016-11-19T00:00:00.000Z,Fire,2016-12-03T00:00:00.000Z,2017,4
NC,2016-11-19T00:00:00.000Z,Fire,2016-12-04T00:00:00.000Z,2017,4
GA,2016-11-13T00:00:00.000Z,Fire,2016-12-02T00:00:00.000Z,2017,4
TX,2022-07-07T00:00:00.000Z,Fire,2022-07-16T00:00:00.000Z,2022,6
TN,2016-11-11T00:00:00.000Z,Fire,2016-11-29T00:00:00.000Z,2017,4
TN,2016-11-11T00:00:00.000Z,Fire,2016-11-29T00:00:00.000Z,2017,4
TN,2016-11-11T00:00:00.000Z,Fire,2016-11-29T00:00:00.000Z,2017,4
TN,2016-11-09T00:00:00.000Z,Fire,2016-12-03T00:00:00.000Z,2017,4
KY,2016-11-08T00:00:00.000Z,Fire,2016-11-21T00:00:00.000Z,2017,4
CO,2016-10-17T00:00:00.000Z,Fire,2016-10-26T00:00:00.000Z,2017,8
CO,2016-10-17T00:00:00.000Z,Fire,2016-10-26T00:00:00.000Z,2017,8
NV,2016-10-14T00:00:00.000Z,Fire,2016-10-31T00:00:00.000Z,2017,9
CO,2016-10-04T00:00:00.000Z,Fire,2016-10-07T00:00:00.000Z,2017,8
NV,2016-10-02T00:00:00.000Z,Fire,2016-10-04T00:00:00.000Z,2017,9
OR,2016-08-31T00:00:00.000Z,Fire,2016-09-01T00:00:00.000Z,2016,10
WA,2016-08-28T00:00:00.000Z,Fire,2016-08-30T00:00:00.000Z,2016,10
ID,2016-08-25T00:00:00.000Z,Fire,2016-08-31T00:00:00.000Z,2016,10
WA,2016-08-22T00:00:00.000Z,Fire,2016-08-29T00:00:00.000Z,2016,10
WA,2016-08-22T00:00:00.000Z,Fire,2016-08-24T00:00:00.000Z,2016,10
CA,2016-08-16T00:00:00.000Z,Fire,2016-08-22T00:00:00.000Z,2016,9
CA,2016-08-14T00:00:00.000Z,Fire,2016-09-06T00:00:00.000Z,2016,9
MT,2016-08-01T00:00:00.000Z,Fire,,2016,8
WA,2016-08-01T00:00:00.000Z,Fire,2016-08-03T00:00:00.000Z,2016,10
NV,2016-07-31T00:00:00.000Z,Fire,2016-08-07T00:00:00.000Z,2016,9
CA,2016-07-31T00:00:00.000Z,Fire,2016-08-08T00:00:00.000Z,2016,9
WY,2016-07-29T00:00:00.000Z,Fire,2016-08-04T00:00:00.000Z,2016,8
NV,2016-07-29T00:00:00.000Z,Fire,2016-07-31T00:00:00.000Z,2016,9
WY,2016-07-25T00:00:00.000Z,Fire,,2016,8
NM,2016-07-14T00:00:00.000Z,Fire,2016-08-18T00:00:00.000Z,2016,6
CO,2016-07-10T00:00:00.000Z,Fire,2016-07-14T00:00:00.000Z,2016,8
CA,2016-07-09T00:00:00.000Z,Fire,2016-07-14T00:00:00.000Z,2016,9
CA,2016-06-24T00:00:00.000Z,Fire,2016-07-06T00:00:00.000Z,2016,9
UT,2016-06-21T00:00:00.000Z,Fire,2016-07-12T00:00:00.000Z,2016,8
CA,2016-06-21T00:00:00.000Z,Fire,2016-06-30T00:00:00.000Z,2016,9
NM,2016-06-16T00:00:00.000Z,Fire,2016-08-10T00:00:00.000Z,2016,6
NM,2016-06-16T00:00:00.000Z,Fire,2016-08-10T00:00:00.000Z,2016,6
OR,2016-06-08T00:00:00.000Z,Fire,2016-06-11T00:00:00.000Z,2016,10
AZ,2016-06-08T00:00:00.000Z,Fire,2016-06-15T00:00:00.000Z,2016,9
NH,2016-04-21T00:00:00.000Z,Fire,2016-04-23T00:00:00.000Z,2016,1
OK,2016-04-05T00:00:00.000Z,Fire,2016-04-05T00:00:00.000Z,2016,6
KS,2016-04-05T00:00:00.000Z,Fire,2016-04-06T00:00:00.000Z,2016,7
KS,2016-03-23T00:00:00.000Z,Fire,2016-04-07T00:00:00.000Z,2016,7
KS,2016-03-23T00:00:00.000Z,Fire,2016-04-07T00:00:00.000Z,2016,7
OK,2016-02-18T00:00:00.000Z,Fire,,2016,6
OK,2016-01-29T00:00:00.000Z,Fire,,2016,6
OK,2015-11-11T00:00:00.000Z,Fire,2015-11-13T00:00:00.000Z,2016,6
OK,2015-11-11T00:00:00.000Z,Fire,2015-11-13T00:00:00.000Z,2016,6
TX,2015-10-14T00:00:00.000Z,Fire,2015-10-28T00:00:00.000Z,2016,6
WY,2015-10-11T00:00:00.000Z,Fire,,2016,8
OR,2015-09-14T00:00:00.000Z,Fire,2015-09-16T00:00:00.000Z,2015,10
WA,2015-09-14T00:00:00.000Z,Fire,2015-09-15T00:00:00.000Z,2015,10
CA,2015-09-10T00:00:00.000Z,Fire,2015-10-02T00:00:00.000Z,2015,9
CA,2015-09-10T00:00:00.000Z,Fire,2015-10-02T00:00:00.000Z,2015,9
ID,2015-08-29T00:00:00.000Z,Fire,2015-09-04T00:00:00.000Z,2015,10
WA,2015-08-24T00:00:00.000Z,Fire,2015-08-28T00:00:00.000Z,2015,10
WA,2015-08-24T00:00:00.000Z,Fire,2015-08-28T00:00:00.000Z,2015,10
WA,2015-08-21T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
WA,2015-08-21T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
OR,2015-08-21T00:00:00.000Z,Fire,2015-09-06T00:00:00.000Z,2015,10
WA,2015-08-19T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
ID,2015-08-15T00:00:00.000Z,Fire,2015-08-25T00:00:00.000Z,2015,10
WA,2015-08-15T00:00:00.000Z,Fire,2015-09-12T00:00:00.000Z,2015,10
WA,2015-08-15T00:00:00.000Z,Fire,2015-09-12T00:00:00.000Z,2015,10
WA,2015-08-15T00:00:00.000Z,Fire,2015-09-08T00:00:00.000Z,2015,10
OR,2015-08-15T00:00:00.000Z,Fire,2015-09-06T00:00:00.000Z,2015,10
WA,2015-08-15T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
WA,2015-08-14T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
WA,2015-08-14T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
WA,2015-08-14T00:00:00.000Z,Fire,2015-09-02T00:00:00.000Z,2015,10
ID,2015-08-14T00:00:00.000Z,Fire,2015-08-27T00:00:00.000Z,2015,10
ID,2015-08-14T00:00:00.000Z,Fire,2015-08-27T00:00:00.000Z,2015,10
WA,2015-08-14T00:00:00.000Z,Fire,2015-08-19T00:00:00.000Z,2015,10
OR,2015-08-13T00:00:00.000Z,Fire,2015-08-25T00:00:00.000Z,2015,10
OR,2015-08-09T00:00:00.000Z,Fire,2015-08-11T00:00:00.000Z,2015,10
AZ,2015-08-09T00:00:00.000Z,Fire,2015-08-12T00:00:00.000Z,2015,9
WA,2015-08-05T00:00:00.000Z,Fire,2015-08-10T00:00:00.000Z,2015,10
CA,2015-08-02T00:00:00.000Z,Fire,2015-08-15T00:00:00.000Z,2015,9
OR,2015-07-31T00:00:00.000Z,Fire,2015-08-29T00:00:00.000Z,2015,10
WA,2015-07-21T00:00:00.000Z,Fire,2015-07-28T00:00:00.000Z,2015,10
CA,2015-07-17T00:00:00.000Z,Fire,2015-07-21T00:00:00.000Z,2015,9
ID,2015-07-06T00:00:00.000Z,Fire,2015-07-11T00:00:00.000Z,2015,10
ID,2015-07-06T00:00:00.000Z,Fire,2015-07-11T00:00:00.000Z,2015,10
WA,2015-06-29T00:00:00.000Z,Fire,2015-07-03T00:00:00.000Z,2015,10
AZ,2015-06-17T00:00:00.000Z,Fire,2015-06-27T00:00:00.000Z,2015,9
AK,2015-06-16T00:00:00.000Z,Fire,,2015,10
AK,2015-06-15T00:00:00.000Z,Fire,,2015,10
AZ,2014-11-06T00:00:00.000Z,Fire,2014-06-04T00:00:00.000Z,2015,9
CA,2014-10-08T00:00:00.000Z,Fire,2014-10-13T00:00:00.000Z,2015,9
CA,2014-09-17T00:00:00.000Z,Fire,2014-10-03T00:00:00.000Z,2014,9
OR,2014-09-16T00:00:00.000Z,Fire,2014-09-27T00:00:00.000Z,2014,10
CA,2014-09-15T00:00:00.000Z,Fire,2014-09-27T00:00:00.000Z,2014,9
CA,2014-09-14T00:00:00.000Z,Fire,2014-09-20T00:00:00.000Z,2014,9
CA,2014-09-05T00:00:00.000Z,Fire,2014-09-10T00:00:00.000Z,2014,9
CA,2014-08-25T00:00:00.000Z,Fire,2014-08-28T00:00:00.000Z,2014,9
CA,2014-08-19T00:00:00.000Z,Fire,2014-08-23T00:00:00.000Z,2014,9
CA,2014-08-19T00:00:00.000Z,Fire,2014-08-22T00:00:00.000Z,2014,9
OR,2014-08-06T00:00:00.000Z,Fire,2014-08-11T00:00:00.000Z,2014,10
WA,2014-08-06T00:00:00.000Z,Fire,2014-08-14T00:00:00.000Z,2014,10
WA,2014-08-03T00:00:00.000Z,Fire,2014-08-26T00:00:00.000Z,2014,10
CA,2014-08-03T00:00:00.000Z,Fire,2014-08-09T00:00:00.000Z,2014,9
CA,2014-08-03T00:00:00.000Z,Fire,2014-08-09T00:00:00.000Z,2014,9
CA,2014-08-03T00:00:00.000Z,Fire,2014-08-09T00:00:00.000Z,2014,9
CA,2014-08-02T00:00:00.000Z,Fire,2014-08-09T00:00:00.000Z,2014,9
CA,2014-08-02T00:00:00.000Z,Fire,2014-08-16T00:00:00.000Z,2014,9
OR,2014-08-01T00:00:00.000Z,Fire,2014-08-13T00:00:00.000Z,2014,10
OR,2014-08-01T00:00:00.000Z,Fire,2014-08-13T00:00:00.000Z,2014,10
UT,2014-07-21T00:00:00.000Z,Fire,2014-07-22T00:00:00.000Z,2014,8
WA,2014-07-19T00:00:00.000Z,Fire,2014-07-20T00:00:00.000Z,2014,10
WA,2014-07-19T00:00:00.000Z,Fire,2014-07-22T00:00:00.000Z,2014,10
WA,2014-07-19T00:00:00.000Z,Fire,2014-07-22T00:00:00.000Z,2014,10
WA,2014-07-17T00:00:00.000Z,Fire,2014-08-14T00:00:00.000Z,2014,10
WA,2014-07-17T00:00:00.000Z,Fire,2014-08-14T00:00:00.000Z,2014,10
OR,2014-07-14T00:00:00.000Z,Fire,2014-07-18T00:00:00.000Z,2014,10
WA,2014-07-10T00:00:00.000Z,Fire,2014-07-22T00:00:00.000Z,2014,10
WA,2014-07-10T00:00:00.000Z,Fire,2014-07-14T00:00:00.000Z,2014,10
CA,2014-07-02T00:00:00.000Z,Fire,2014-07-06T00:00:00.000Z,2014,9
OR,2014-06-08T00:00:00.000Z,Fire,2014-06-11T00:00:00.000Z,2014,10
CA,2014-05-14T00:00:00.000Z,Fire,2014-05-22T00:00:00.000Z,2014,9
CA,2014-05-14T00:00:00.000Z,Fire,2014-05-17T00:00:00.000Z,2014,9
TX,2014-05-12T00:00:00.000Z,Fire,,2014,6
OK,2014-05-05T00:00:00.000Z,Fire,,2014,6
CA,2014-01-16T00:00:00.000Z,Fire,2014-01-22T00:00:00.000Z,2014,9
CA,2013-09-10T00:00:00.000Z,Fire,2013-09-14T00:00:00.000Z,2013,9
CA,2013-08-23T00:00:00.000Z,Fire,2013-09-08T00:00:00.000Z,2013,9
CA,2013-08-23T00:00:00.000Z,Fire,2013-09-08T00:00:00.000Z,2013,9
WA,2013-08-21T00:00:00.000Z,Fire,2013-08-28T00:00:00.000Z,2013,10
MT,2013-08-19T00:00:00.000Z,Fire,2013-08-24T00:00:00.000Z,2013,8
OR,2013-08-18T00:00:00.000Z,Fire,2013-08-26T00:00:00.000Z,2013,10
OR,2013-08-18T00:00:00.000Z,Fire,2013-08-26T00:00:00.000Z,2013,10
ID,2013-08-15T00:00:00.000Z,Fire,2013-08-30T00:00:00.000Z,2013,10
ID,2013-08-15T00:00:00.000Z,Fire,2013-08-30T00:00:00.000Z,2013,10
UT,2013-08-13T00:00:00.000Z,Fire,2013-08-19T00:00:00.000Z,2013,8
ID,2013-08-13T00:00:00.000Z,Fire,2013-08-29T00:00:00.000Z,2013,10
WA,2013-08-10T00:00:00.000Z,Fire,2013-08-14T00:00:00.000Z,2013,10
CA,2013-08-08T00:00:00.000Z,Fire,2013-08-13T00:00:00.000Z,2013,9
CA,2013-08-06T00:00:00.000Z,Fire,2013-08-10T00:00:00.000Z,2013,9
OR,2013-08-02T00:00:00.000Z,Fire,2013-08-04T00:00:00.000Z,2013,10
WA,2013-07-30T00:00:00.000Z,Fire,2013-08-14T00:00:00.000Z,2013,10
WA,2013-07-30T00:00:00.000Z,Fire,2013-08-14T00:00:00.000Z,2013,10
OR,2013-07-28T00:00:00.000Z,Fire,2013-08-19T00:00:00.000Z,2013,10
OR,2013-07-28T00:00:00.000Z,Fire,2013-08-19T00:00:00.000Z,2013,10
OR,2013-07-19T00:00:00.000Z,Fire,2013-07-21T00:00:00.000Z,2013,10
MT,2013-07-18T00:00:00.000Z,Fire,2013-07-24T00:00:00.000Z,2013,8
NV,2013-07-05T00:00:00.000Z,Fire,2013-07-17T00:00:00.000Z,2013,9
AZ,2013-07-02T00:00:00.000Z,Fire,2013-07-08T00:00:00.000Z,2013,9
AZ,2013-06-30T00:00:00.000Z,Fire,2013-07-07T00:00:00.000Z,2013,9
CO,2013-06-21T00:00:00.000Z,Fire,2013-07-12T00:00:00.000Z,2013,8
CO,2013-06-21T00:00:00.000Z,Fire,2013-07-12T00:00:00.000Z,2013,8
CO,2013-06-21T00:00:00.000Z,Fire,2013-06-30T00:00:00.000Z,2013,8
AZ,2013-06-19T00:00:00.000Z,Fire,2013-06-30T00:00:00.000Z,2013,9
CO,2013-06-11T00:00:00.000Z,Fire,2013-06-15T00:00:00.000Z,2013,8
CO,2013-06-11T00:00:00.000Z,Fire,2013-06-21T00:00:00.000Z,2013,8
NM,2013-06-05T00:00:00.000Z,Fire,2013-07-31T00:00:00.000Z,2013,6
CA,2013-06-02T00:00:00.000Z,Fire,2013-06-08T00:00:00.000Z,2013,9
CA,2013-05-02T00:00:00.000Z,Fire,2013-05-11T00:00:00.000Z,2013,9
CA,2013-05-01T00:00:00.000Z,Fire,2013-05-05T00:00:00.000Z,2013,9
CO,2012-10-23T00:00:00.000Z,Fire,2012-10-26T00:00:00.000Z,2013,8
CO,2012-10-23T00:00:00.000Z,Fire,2012-10-26T00:00:00.000Z,2013,8
CA,2012-09-24T00:00:00.000Z,Fire,2012-09-27T00:00:00.000Z,2012,9
CA,2012-09-24T00:00:00.000Z,Fire,2012-09-27T00:00:00.000Z,2012,9
WA,2012-09-20T00:00:00.000Z,Fire,2012-10-05T00:00:00.000Z,2012,10
WA,2012-09-20T00:00:00.000Z,Fire,2012-10-05T00:00:00.000Z,2012,10
ID,2012-09-18T00:00:00.000Z,Fire,2012-09-27T00:00:00.000Z,2012,10
WA,2012-09-13T00:00:00.000Z,Fire,2012-10-09T00:00:00.000Z,2012,10
WA,2012-09-12T00:00:00.000Z,Fire,2012-09-30T00:00:00.000Z,2012,10
MT,2012-09-11T00:00:00.000Z,Fire,2012-09-16T00:00:00.000Z,2012,8
WA,2012-09-10T00:00:00.000Z,Fire,2012-09-18T00:00:00.000Z,2012,10
WY,2012-09-09T00:00:00.000Z,Fire,2012-09-16T00:00:00.000Z,2012,8
WA,2012-09-09T00:00:00.000Z,Fire,2012-09-15T00:00:00.000Z,2012,10
WA,2012-09-09T00:00:00.000Z,Fire,2012-09-15T00:00:00.000Z,2012,10
WA,2012-09-09T00:00:00.000Z,Fire,2012-09-18T00:00:00.000Z,2012,10
WA,2012-09-06T00:00:00.000Z,Fire,2012-09-11T00:00:00.000Z,2012,10
SD,2012-09-01T00:00:00.000Z,Fire,2012-09-02T00:00:00.000Z,2012,8
NE,2012-08-30T00:00:00.000Z,Fire,2012-09-10T00:00:00.000Z,2012,7
NE,2012-08-30T00:00:00.000Z,Fire,2012-09-10T00:00:00.000Z,2012,7
NE,2012-08-30T00:00:00.000Z,Fire,2012-09-10T00:00:00.000Z,2012,7
MT,2012-08-29T00:00:00.000Z,Fire,2012-09-04T00:00:00.000Z,2012,8
CA,2012-08-19T00:00:00.000Z,Fire,2012-09-04T00:00:00.000Z,2012,9
CA,2012-08-19T00:00:00.000Z,Fire,2012-09-04T00:00:00.000Z,2012,9
ID,2012-08-15T00:00:00.000Z,Fire,2012-09-05T00:00:00.000Z,2012,10
WA,2012-08-14T00:00:00.000Z,Fire,2012-08-28T00:00:00.000Z,2012,10
CA,2012-08-13T00:00:00.000Z,Fire,2012-08-18T00:00:00.000Z,2012,9
OK,2012-08-04T00:00:00.000Z,Fire,2012-08-10T00:00:00.000Z,2012,6
OK,2012-08-04T00:00:00.000Z,Fire,2012-08-10T00:00:00.000Z,2012,6
OK,2012-08-04T00:00:00.000Z,Fire,2012-08-10T00:00:00.000Z,2012,6
OK,2012-08-03T00:00:00.000Z,Fire,2012-08-10T00:00:00.000Z,2012,6
OK,2012-08-03T00:00:00.000Z,Fire,2012-08-12T00:00:00.000Z,2012,6
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2021-07-04T00:00:00.000Z,Severe Storm,2021-07-08T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
FL,2020-11-11T00:00:00.000Z,Hurricane,2020-11-12T00:00:00.000Z,2021,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
GA,2016-02-26T00:00:00.000Z,Severe Storm,2016-01-13T00:00:00.000Z,2016,4
