period,stateid,stateDescription,sectorid,sectorName,sales,sales-units
2020,CT,Connecticut,ALL,all sectors,27113.673,million kilowatt hours
2020,DC,District of Columbia,ALL,all sectors,9785.775,million kilowatt hours
2020,DE,Delaware,ALL,all sectors,11129.05101,million kilowatt hours
2020,ENC,East North Central,ALL,all sectors,536700.48688,million kilowatt hours
2020,ESC,East South Central,ALL,all sectors,296681.93199,million kilowatt hours
2020,FL,Florida,ALL,all sectors,242440.17099,million kilowatt hours
2020,GA,Georgia,ALL,all sectors,133470.14198,million kilowatt hours
2020,HI,Hawaii,ALL,all sectors,8796.76099,million kilowatt hours
2020,IA,Iowa,ALL,all sectors,50639.86205,million kilowatt hours
2020,ID,Idaho,ALL,all sectors,24461.35199,million kilowatt hours
2020,IL,Illinois,ALL,all sectors,132469.277,million kilowatt hours
2020,IN,Indiana,ALL,all sectors,97155.74401,million kilowatt hours
2020,KS,Kansas,ALL,all sectors,39483.94599,million kilowatt hours
2020,KY,Kentucky,ALL,all sectors,71800.39901,million kilowatt hours
2020,LA,Louisiana,ALL,all sectors,89126.68501,million kilowatt hours
2020,MA,Massachusetts,ALL,all sectors,50009.34104,million kilowatt hours
2020,MAT,Middle Atlantic,ALL,all sectors,352125.68998,million kilowatt hours
2020,MD,Maryland,ALL,all sectors,57629.04001,million kilowatt hours
2020,ME,Maine,ALL,all sectors,11346.74,million kilowatt hours
2020,MI,Michigan,ALL,all sectors,97011.9058,million kilowatt hours
2020,MN,Minnesota,ALL,all sectors,64054.60602,million kilowatt hours
2020,MO,Missouri,ALL,all sectors,75725.71197,million kilowatt hours
2020,MS,Mississippi,ALL,all sectors,46482.03998,million kilowatt hours
2020,MT,Montana,ALL,all sectors,14584.179,million kilowatt hours
2020,MTN,Mountain,ALL,all sectors,287061.098,million kilowatt hours
2020,NC,North Carolina,ALL,all sectors,130390.97999,million kilowatt hours
2020,ND,North Dakota,ALL,all sectors,21819.45199,million kilowatt hours
2020,NE,Nebraska,ALL,all sectors,31171.53602,million kilowatt hours
2020,NEW,New England,ALL,all sectors,111846.28204,million kilowatt hours
2020,NH,New Hampshire,ALL,all sectors,10693.52901,million kilowatt hours
2020,NJ,New Jersey,ALL,all sectors,71998.22099,million kilowatt hours
2020,NM,New Mexico,ALL,all sectors,24777.15501,million kilowatt hours
2020,NV,Nevada,ALL,all sectors,38233.89901,million kilowatt hours
2020,NY,New York,ALL,all sectors,140406.63199,million kilowatt hours
2020,OH,Ohio,ALL,all sectors,142615.19902,million kilowatt hours
2020,OK,Oklahoma,ALL,all sectors,62299.30498,million kilowatt hours
2020,OR,Oregon,ALL,all sectors,51019.31301,million kilowatt hours
2020,PA,Pennsylvania,ALL,all sectors,139720.83699,million kilowatt hours
2020,PACC,Pacific Contiguous,ALL,all sectors,387900.12903,million kilowatt hours
2020,PACN,Pacific Noncontiguous,ALL,all sectors,14714.33798,million kilowatt hours
2020,RI,Rhode Island,ALL,all sectors,7351.541,million kilowatt hours
2020,SAT,South Atlantic,ALL,all sectors,810913.30596,million kilowatt hours
2020,SC,South Carolina,ALL,all sectors,76737.17599,million kilowatt hours
2020,SD,South Dakota,ALL,all sectors,12695.84499,million kilowatt hours
2020,TN,Tennessee,ALL,all sectors,95003.88798,million kilowatt hours
2020,TX,Texas,ALL,all sectors,426863.26697,million kilowatt hours
2020,US,U.S. Total,ALL,all sectors,3717674.48088,million kilowatt hours
2020,UT,Utah,ALL,all sectors,31663.15699,million kilowatt hours
2020,VA,Virginia,ALL,all sectors,117254.388,million kilowatt hours
2020,VT,Vermont,ALL,all sectors,5331.45801,million kilowatt hours
2020,WA,Washington,ALL,all sectors,86706.144,million kilowatt hours
2020,WI,Wisconsin,ALL,all sectors,67448.36105,million kilowatt hours
2020,WNC,West North Central,ALL,all sectors,295590.95903,million kilowatt hours
2020,WSC,West South Central,ALL,all sectors,624140.25997,million kilowatt hours
2020,WV,West Virginia,ALL,all sectors,32076.583,million kilowatt hours
2020,WY,Wyoming,ALL,all sectors,15331.018,million kilowatt hours
2021,AK,Alaska,ALL,all sectors,5969.339,million kilowatt hours
2021,AL,Alabama,ALL,all sectors,85585.166,million kilowatt hours
2021,AR,Arkansas,ALL,all sectors,48663.14201,million kilowatt hours
2021,AZ,Arizona,ALL,all sectors,81219.99,million kilowatt hours
2021,CA,California,ALL,all sectors,247249.865,million kilowatt hours
2021,CO,Colorado,ALL,all sectors,56351.209,million kilowatt hours
2021,CT,Connecticut,ALL,all sectors,27737.606,million kilowatt hours
2021,DC,District of Columbia,ALL,all sectors,10083.372,million kilowatt hours
2021,DE,Delaware,ALL,all sectors,11479.65499,million kilowatt hours
2021,ENC,East North Central,ALL,all sectors,552386.63994,million kilowatt hours
2021,ESC,East South Central,ALL,all sectors,307738.653,million kilowatt hours
2021,FL,Florida,ALL,all sectors,241562.08201,million kilowatt hours
2021,GA,Georgia,ALL,all sectors,137363.95204,million kilowatt hours
2021,HI,Hawaii,ALL,all sectors,8936.482,million kilowatt hours
2021,IA,Iowa,ALL,all sectors,52893.26902,million kilowatt hours
2021,ID,Idaho,ALL,all sectors,25285.616,million kilowatt hours
2021,IL,Illinois,ALL,all sectors,135688.833,million kilowatt hours
2021,IN,Indiana,ALL,all sectors,99740.04599,million kilowatt hours
2021,KS,Kansas,ALL,all sectors,40491.78604,million kilowatt hours
2021,KY,Kentucky,ALL,all sectors,74516.98602,million kilowatt hours
2021,LA,Louisiana,ALL,all sectors,90819.34601,million kilowatt hours
2021,MA,Massachusetts,ALL,all sectors,50798.38799,million kilowatt hours
2021,MAT,Middle Atlantic,ALL,all sectors,357834.39814,million kilowatt hours
2021,MD,Maryland,ALL,all sectors,59303.974,million kilowatt hours
2021,ME,Maine,ALL,all sectors,11584.674,million kilowatt hours
2021,MI,Michigan,ALL,all sectors,99813.28097,million kilowatt hours
2021,MN,Minnesota,ALL,all sectors,66589.16797,million kilowatt hours
2021,MO,Missouri,ALL,all sectors,77763.04101,million kilowatt hours
2021,MS,Mississippi,ALL,all sectors,48015.36399,million kilowatt hours
2021,MT,Montana,ALL,all sectors,14961.561,million kilowatt hours
2021,MTN,Mountain,ALL,all sectors,290706.5,million kilowatt hours
2021,NC,North Carolina,ALL,all sectors,135693.07701,million kilowatt hours
2021,ND,North Dakota,ALL,all sectors,22863.10699,million kilowatt hours
2021,NE,Nebraska,ALL,all sectors,32341.17002,million kilowatt hours
2021,NEW,New England,ALL,all sectors,113798.63599,million kilowatt hours
2021,NH,New Hampshire,ALL,all sectors,10867.26799,million kilowatt hours
2021,NJ,New Jersey,ALL,all sectors,73070.46599,million kilowatt hours
2021,NM,New Mexico,ALL,all sectors,25393.74299,million kilowatt hours
2021,NV,Nevada,ALL,all sectors,39032.042,million kilowatt hours
2021,NY,New York,ALL,all sectors,141423.77816,million kilowatt hours
2021,OH,Ohio,ALL,all sectors,147717.86495,million kilowatt hours
2021,OK,Oklahoma,ALL,all sectors,64525.137,million kilowatt hours
2021,OR,Oregon,ALL,all sectors,54135.20501,million kilowatt hours
2021,PA,Pennsylvania,ALL,all sectors,143340.15399,million kilowatt hours
2021,PACC,Pacific Contiguous,ALL,all sectors,389583.73801,million kilowatt hours
2021,PACN,Pacific Noncontiguous,ALL,all sectors,14905.821,million kilowatt hours
2021,RI,Rhode Island,ALL,all sectors,7398.00399,million kilowatt hours
2021,SAT,South Atlantic,ALL,all sectors,833301.43204,million kilowatt hours
2021,SC,South Carolina,ALL,all sectors,79792.13601,million kilowatt hours
2021,SD,South Dakota,ALL,all sectors,13041.39102,million kilowatt hours
2021,TN,Tennessee,ALL,all sectors,99621.13698,million kilowatt hours
2021,TX,Texas,ALL,all sectors,435627.87798,million kilowatt hours
2021,US,U.S. Total,ALL,all sectors,3805874.25317,million kilowatt hours
2021,UT,Utah,ALL,all sectors,32677.62701,million kilowatt hours
2021,VA,Virginia,ALL,all sectors,125245.19598,million kilowatt hours
2021,VT,Vermont,ALL,all sectors,5412.69602,million kilowatt hours
2021,WA,Washington,ALL,all sectors,88198.668,million kilowatt hours
2021,WI,Wisconsin,ALL,all sectors,69426.61502,million kilowatt hours
2021,WNC,West North Central,ALL,all sectors,305982.93206,million kilowatt hours
2021,WSC,West South Central,ALL,all sectors,639635.50299,million kilowatt hours
2021,WV,West Virginia,ALL,all sectors,32777.98802,million kilowatt hours
2021,WY,Wyoming,ALL,all sectors,15784.712,million kilowatt hours
2022,AK,Alaska,ALL,all sectors,6002.08,million kilowatt hours
2022,AL,Alabama,ALL,all sectors,87027.54499,million kilowatt hours
2022,AR,Arkansas,ALL,all sectors,48997.66299,million kilowatt hours
2022,AZ,Arizona,ALL,all sectors,84196.51702,million kilowatt hours
2022,CA,California,ALL,all sectors,251869.136,million kilowatt hours
2022,CO,Colorado,ALL,all sectors,56763.04099,million kilowatt hours
2022,CT,Connecticut,ALL,all sectors,27767.146,million kilowatt hours
2022,DC,District of Columbia,ALL,all sectors,10241.534,million kilowatt hours
2022,DE,Delaware,ALL,all sectors,11539.27099,million kilowatt hours
2022,ENC,East North Central,ALL,all sectors,555930.861,million kilowatt hours
2022,ESC,East South Central,ALL,all sectors,313457.87099,million kilowatt hours
2022,FL,Florida,ALL,all sectors,248820.80301,million kilowatt hours
2022,GA,Georgia,ALL,all sectors,145035.20397,million kilowatt hours
2022,HI,Hawaii,ALL,all sectors,9039.11501,million kilowatt hours
2022,IA,Iowa,ALL,all sectors,54203.95499,million kilowatt hours
2022,ID,Idaho,ALL,all sectors,26201.131,million kilowatt hours
2022,IL,Illinois,ALL,all sectors,135871.58,million kilowatt hours
2022,IN,Indiana,ALL,all sectors,100044.36496,million kilowatt hours
2022,KS,Kansas,ALL,all sectors,41961.06503,million kilowatt hours
2022,KY,Kentucky,ALL,all sectors,75338.74199,million kilowatt hours
2022,LA,Louisiana,ALL,all sectors,95138.99799,million kilowatt hours
2022,MA,Massachusetts,ALL,all sectors,50983.44001,million kilowatt hours
2022,MAT,Middle Atlantic,ALL,all sectors,362697.84413,million kilowatt hours
2022,MD,Maryland,ALL,all sectors,59682.71902,million kilowatt hours
2022,ME,Maine,ALL,all sectors,11875.708,million kilowatt hours
2022,MI,Michigan,ALL,all sectors,100639.26202,million kilowatt hours
2022,MN,Minnesota,ALL,all sectors,66635.43002,million kilowatt hours
2022,MO,Missouri,ALL,all sectors,80306.26002,million kilowatt hours
2022,MS,Mississippi,ALL,all sectors,48979.533,million kilowatt hours
2022,MT,Montana,ALL,all sectors,15583.78301,million kilowatt hours
2022,MTN,Mountain,ALL,all sectors,299085.58699,million kilowatt hours
2022,NC,North Carolina,ALL,all sectors,139206.76104,million kilowatt hours
2022,ND,North Dakota,ALL,all sectors,25392.877,million kilowatt hours
2022,NE,Nebraska,ALL,all sectors,33844.10502,million kilowatt hours
2022,NEW,New England,ALL,all sectors,114491.17902,million kilowatt hours
2022,NH,New Hampshire,ALL,all sectors,10818.13,million kilowatt hours
2022,NJ,New Jersey,ALL,all sectors,74442.735,million kilowatt hours
2022,NM,New Mexico,ALL,all sectors,27156.17798,million kilowatt hours
2022,NV,Nevada,ALL,all sectors,39320.007,million kilowatt hours
2022,NY,New York,ALL,all sectors,143210.51698,million kilowatt hours
2022,OH,Ohio,ALL,all sectors,149499.78299,million kilowatt hours
2022,OK,Oklahoma,ALL,all sectors,69486.94202,million kilowatt hours
2022,OR,Oregon,ALL,all sectors,56326.89599,million kilowatt hours
2022,PA,Pennsylvania,ALL,all sectors,145044.59215,million kilowatt hours
2022,PACC,Pacific Contiguous,ALL,all sectors,399093.35197,million kilowatt hours
2022,PACN,Pacific Noncontiguous,ALL,all sectors,15041.19501,million kilowatt hours
2022,RI,Rhode Island,ALL,all sectors,7576.284,million kilowatt hours
2022,SAT,South Atlantic,ALL,all sectors,862535.62906,million kilowatt hours
2022,SC,South Carolina,ALL,all sectors,82758.43201,million kilowatt hours
2022,SD,South Dakota,ALL,all sectors,13467.06401,million kilowatt hours
2022,TN,Tennessee,ALL,all sectors,102112.05101,million kilowatt hours
2022,TX,Texas,ALL,all sectors,475401.19206,million kilowatt hours
2022,US,U.S. Total,ALL,all sectors,3927169.06933,million kilowatt hours
2022,UT,Utah,ALL,all sectors,33365.50101,million kilowatt hours
2022,VA,Virginia,ALL,all sectors,132264.61703,million kilowatt hours
2022,VT,Vermont,ALL,all sectors,5470.47101,million kilowatt hours
2022,WA,Washington,ALL,all sectors,90897.31998,million kilowatt hours
2022,WI,Wisconsin,ALL,all sectors,69875.87103,million kilowatt hours
2022,WNC,West North Central,ALL,all sectors,315810.7561,million kilowatt hours
2022,WSC,West South Central,ALL,all sectors,689024.79506,million kilowatt hours
2022,WV,West Virginia,ALL,all sectors,32986.288,million kilowatt hours
2022,WY,Wyoming,ALL,all sectors,16499.42898,million kilowatt hours
2023,AK,Alaska,ALL,all sectors,6024.59801,million kilowatt hours
2023,AL,Alabama,ALL,all sectors,84880.35899,million kilowatt hours
2023,AR,Arkansas,ALL,all sectors,48649.29999,million kilowatt hours
2023,AZ,Arizona,ALL,all sectors,85918.79798,million kilowatt hours
2023,CA,California,ALL,all sectors,239480.45202,million kilowatt hours
2023,CO,Colorado,ALL,all sectors,55565.81899,million kilowatt hours
2023,CT,Connecticut,ALL,all sectors,26685.176,million kilowatt hours
2023,DC,District of Columbia,ALL,all sectors,9879.714,million kilowatt hours
2023,DE,Delaware,ALL,all sectors,11081.67099,million kilowatt hours
2023,ENC,East North Central,ALL,all sectors,539367.1441,million kilowatt hours
2023,ESC,East South Central,ALL,all sectors,303571.14701,million kilowatt hours
2023,FL,Florida,ALL,all sectors,250940.214,million kilowatt hours
2023,GA,Georgia,ALL,all sectors,142028.83101,million kilowatt hours
2023,HI,Hawaii,ALL,all sectors,8927.25201,million kilowatt hours
2023,IA,Iowa,ALL,all sectors,54400.25902,million kilowatt hours
2023,ID,Idaho,ALL,all sectors,25673.977,million kilowatt hours
2023,IL,Illinois,ALL,all sectors,130578.21703,million kilowatt hours
2023,IN,Indiana,ALL,all sectors,95995.35001,million kilowatt hours
2023,KS,Kansas,ALL,all sectors,41052.008,million kilowatt hours
2023,KY,Kentucky,ALL,all sectors,71223.02101,million kilowatt hours
2023,LA,Louisiana,ALL,all sectors,95374.45701,million kilowatt hours
2023,MA,Massachusetts,ALL,all sectors,50011.96399,million kilowatt hours
2023,MAT,Middle Atlantic,ALL,all sectors,349229.86802,million kilowatt hours
2023,MD,Maryland,ALL,all sectors,57033.08501,million kilowatt hours
2023,ME,Maine,ALL,all sectors,11336.02999,million kilowatt hours
2023,MI,Michigan,ALL,all sectors,97588.69001,million kilowatt hours
2023,MN,Minnesota,ALL,all sectors,66215.80005,million kilowatt hours
2023,MO,Missouri,ALL,all sectors,76975.79901,million kilowatt hours
2023,MS,Mississippi,ALL,all sectors,48421.76201,million kilowatt hours
2023,MT,Montana,ALL,all sectors,15504.69901,million kilowatt hours
2023,MTN,Mountain,ALL,all sectors,299393.79003,million kilowatt hours
2023,NC,North Carolina,ALL,all sectors,133091.10797,million kilowatt hours
2023,ND,North Dakota,ALL,all sectors,28202.179,million kilowatt hours
2023,NE,Nebraska,ALL,all sectors,33571.19901,million kilowatt hours
2023,NEW,New England,ALL,all sectors,111329.29397,million kilowatt hours
2023,NH,New Hampshire,ALL,all sectors,10631.31298,million kilowatt hours
2023,NJ,New Jersey,ALL,all sectors,71096.93901,million kilowatt hours
2023,NM,New Mexico,ALL,all sectors,28347.49003,million kilowatt hours
2023,NV,Nevada,ALL,all sectors,38249.35501,million kilowatt hours
2023,NY,New York,ALL,all sectors,139421.93598,million kilowatt hours
2023,OH,Ohio,ALL,all sectors,146640.98305,million kilowatt hours
2023,OK,Oklahoma,ALL,all sectors,68978.84001,million kilowatt hours
2023,OR,Oregon,ALL,all sectors,57984.962,million kilowatt hours
2023,PA,Pennsylvania,ALL,all sectors,138710.99303,million kilowatt hours
2023,PACC,Pacific Contiguous,ALL,all sectors,387018.044,million kilowatt hours
2023,PACN,Pacific Noncontiguous,ALL,all sectors,14951.85001,million kilowatt hours
2023,RI,Rhode Island,ALL,all sectors,7300.78799,million kilowatt hours
2023,SAT,South Atlantic,ALL,all sectors,849645.99999,million kilowatt hours
2023,SC,South Carolina,ALL,all sectors,81202.18501,million kilowatt hours
2023,SD,South Dakota,ALL,all sectors,13505.999,million kilowatt hours
2023,TN,Tennessee,ALL,all sectors,99046.005,million kilowatt hours
2023,TX,Texas,ALL,all sectors,492820.38499,million kilowatt hours
2023,US,U.S. Total,ALL,all sectors,3874253.3622,million kilowatt hours
2023,UT,Utah,ALL,all sectors,33343.53701,million kilowatt hours
2023,VA,Virginia,ALL,all sectors,132318.50501,million kilowatt hours
2023,VT,Vermont,ALL,all sectors,5364.02301,million kilowatt hours
2023,WA,Washington,ALL,all sectors,89552.62999,million kilowatt hours
2023,WI,Wisconsin,ALL,all sectors,68563.90399,million kilowatt hours
2023,WNC,West North Central,ALL,all sectors,313923.24308,million kilowatt hours
2023,WSC,West South Central,ALL,all sectors,705822.98199,million kilowatt hours
2023,WV,West Virginia,ALL,all sectors,32070.68699,million kilowatt hours
2023,WY,Wyoming,ALL,all sectors,16790.115,million kilowatt hours
